label,zcr,cent,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10
tom,0.012785111350574713,1208.2102238370649,-452.1429138183594,48.79755401611328,27.415956497192383,30.466569900512695,21.26934814453125,22.291797637939453,16.335521697998047,12.154058456420898,7.070550441741943,3.884732961654663
tom,0.022556348778735632,1092.0910296854772,-459.5815734863281,35.9415283203125,12.829119682312012,12.371068954467773,5.612889289855957,8.697988510131836,5.203207969665527,2.6786913871765137,-2.0018107891082764,-1.7226836681365967
tom,0.01697198275862069,1351.7751889016308,-476.248291015625,32.678558349609375,10.095465660095215,18.571714401245117,11.499478340148926,12.267452239990234,8.030928611755371,5.592450141906738,0.9147268533706665,0.17432288825511932
tom,0.011887122844827586,745.8353535994432,-466.5859375,58.44557189941406,33.22306442260742,25.860471725463867,19.635929107666016,18.01028060913086,13.513726234436035,11.24796199798584,7.578734874725342,5.390469074249268
tom,0.03886606501436782,2009.0814536299454,-472.00970458984375,46.388465881347656,24.21148681640625,23.115007400512695,11.865091323852539,14.179889678955078,8.835540771484375,4.162264347076416,0.1044253557920456,-2.7765426635742188
tom,0.023280352011494254,1484.0965336125842,-462.9700927734375,29.094804763793945,11.386609077453613,12.502018928527832,7.030914783477783,9.025238037109375,5.7880754470825195,3.6262502670288086,-0.7798265218734741,-1.0706945657730103
tom,0.020603223778735632,1081.4890498494417,-464.86224365234375,28.87688636779785,13.122036933898926,12.988149642944336,6.114992141723633,8.996862411499023,6.038924217224121,3.1150550842285156,-1.0020020008087158,-2.3209736347198486
tom,0.028006016522988505,1492.704552086825,-526.0574951171875,15.125816345214844,14.260930061340332,26.69182777404785,10.059979438781738,9.021090507507324,3.4692726135253906,0.2794865369796753,-3.124014377593994,-2.699411392211914
tom,0.0339495779454023,1486.3633854108282,-436.6394958496094,75.79428100585938,22.433320999145508,22.524280548095703,6.151520252227783,5.128963947296143,-2.407458543777466,-1.0978301763534546,-3.524609327316284,-4.849643707275391
tom,0.014188218390804598,1352.339021721595,-405.7287292480469,58.4097900390625,33.41425323486328,43.481510162353516,26.475948333740234,27.804990768432617,19.21985626220703,18.805904388427734,12.22770881652832,10.413671493530273
tom,0.011943247126436782,855.2363468001238,-474.95684814453125,42.321739196777344,14.358476638793945,21.838743209838867,13.52614688873291,14.036054611206055,10.811731338500977,10.166666984558105,6.732023239135742,5.622931003570557
tom,0.019991469109195404,1140.8553354092112,-480.3836975097656,17.615615844726562,19.27833366394043,25.220399856567383,10.748333930969238,12.241067886352539,5.095566749572754,2.7553937435150146,-1.123409390449524,-2.701674222946167
tom,0.011286593031609195,1135.9909537409956,-450.2989807128906,64.92546844482422,36.82714080810547,33.937408447265625,20.5519962310791,22.63553237915039,16.77779769897461,12.127519607543945,8.08467960357666,4.658452033996582
